id,lineage
"""OA966420""","""B.1.1"""
"""OA968199""","""B.1.1"""
"""OW091691""","""B.1.1"""
"""ON288015""","""B.1.1"""
"""FR999975""","""B.1.1"""
"""MT451826""","""B.1.1"""
"""OA976596""","""B.1.1"""
"""MW693581""","""B.1.1"""
"""OU280663""","""B.1.1"""
"""OV640900""","""B.1.1"""
"""OV853454""","""AY.4.10"""
"""OW555332""","""AY.4.10"""
"""OW549911""","""AY.4.10"""
"""OW391758""","""AY.4.10"""
"""OW607020""","""AY.4.10"""
"""OW541127""","""AY.4.10"""
"""OV245076""","""AY.4.10"""
"""OV850862""","""AY.4.10"""
"""OV454443""","""AY.4.10"""
"""OW566338""","""AY.4.10"""
"""OW606693""","""AY.4.10"""
"""OW500953""","""AY.4.10"""
"""OV346414""","""AY.4.10"""
"""OV849799""","""AY.4.10"""
"""OV096844""","""AY.4.10"""
"""OV258082""","""AY.4.10"""
"""OV260161""","""AY.4.10"""
"""OV470936""","""AY.4.10"""
"""OV341339""","""AY.4.10"""
"""OV099735""","""AY.4.10"""
"""OV844353""","""AY.4.10"""
"""OV853981""","""AY.4.10"""
"""OW674817""","""AY.4.10"""
"""OV435048""","""AY.4.10"""
"""OW562141""","""AY.4.10"""
"""OW562379""","""AY.4.10"""
"""OW624519""","""AY.4.10"""
"""OW501928""","""AY.4.10"""
"""OW502560""","""AY.4.10"""
"""OW595958""","""AY.4.10"""
"""OW448250""","""AY.4.10"""
"""OW499862""","""AY.4.10"""
"""OW424583""","""AY.4.10"""
"""OW580681""","""AY.4.10"""
"""OV088130""","""AY.4.10"""
"""OW558625""","""AY.4.10"""
"""OW599517""","""AY.4.10"""
"""OV851523""","""AY.4.10"""
"""OV211506""","""AY.4.10"""
"""OW425732""","""AY.4.10"""
"""OV848928""","""AY.4.10"""
"""OV227655""","""AY.4.10"""
"""OV848140""","""AY.4.10"""
"""OV150314""","""AY.4.10"""
"""OV808292""","""AY.4.10"""
"""OW578006""","""AY.4.10"""
"""OV184026""","""AY.4.10"""
"""OV272478""","""AY.4.10"""
"""OV480680""","""AY.4.10"""
"""OW614430""","""AY.4.10"""
"""OW403041""","""BA.2.3.2"""
"""OX208947""","""BA.2.3.2"""
"""ON764639""","""BA.2.3.2"""
"""ON764680""","""BA.2.3.2"""
"""ON764694""","""BA.2.3.2"""
"""ON602898""","""BA.2.3.2"""
"""ON779790""","""BA.2.3.2"""
"""OW052875""","""BA.2.3.2"""
"""ON764661""","""BA.2.3.2"""
"""ON764771""","""BA.2.3.2"""
"""ON482009""","""BA.2.3.2"""
"""ON779883""","""BA.2.3.2"""
"""ON779919""","""BA.2.3.2"""
"""ON048960""","""BA.2.3.2"""
"""OP159657""","""BA.2.3.2"""
"""ON626811""","""BA.2.3.2"""
"""OP159519""","""BA.2.3.2"""
"""ON779879""","""BA.2.3.2"""
"""OX076878""","""BA.2.3.2"""
"""OP218629""","""BA.2.3.2"""
"""ON764750""","""BA.2.3.2"""
"""OP159726""","""BA.2.3.2"""
"""OM966856""","""BA.2.3.2"""
"""OP159714""","""BA.2.3.2"""
"""ON764745""","""BA.2.3.2"""
"""ON779888""","""BA.2.3.2"""
"""OP132701""","""BA.2.3.2"""
"""ON764718""","""BA.2.3.2"""
"""ON602899""","""BA.2.3.2"""
"""OP132739""","""BA.2.3.2"""
"""ON764665""","""BA.2.3.2"""
"""ON779975""","""BA.2.3.2"""
"""ON779884""","""BA.2.3.2"""
"""ON764669""","""BA.2.3.2"""
"""ON779950""","""BA.2.3.2"""
"""OW615569""","""BA.2.3.2"""
"""ON591410""","""BA.2.3.2"""
"""OW285452""","""BA.2.3.2"""
"""OP159642""","""BA.2.3.2"""
"""ON764683""","""BA.2.3.2"""
"""ON779809""","""BA.2.3.2"""
"""ON779776""","""BA.2.3.2"""
"""ON779851""","""BA.2.3.2"""
"""ON489483""","""BA.2.3.2"""
"""ON764735""","""BA.2.3.2"""
"""ON764722""","""BA.2.3.2"""
"""ON118314""","""BA.2.3.2"""
"""OX026794""","""BA.2.3.2"""
"""ON422838""","""BA.2.3.2"""
"""OW982054""","""BA.2.3.2"""
"""OA983982""","""B.1.1.269"""
"""OA996271""","""B.1.1.269"""
"""OA970749""","""B.1.1.269"""
"""OA974348""","""B.1.1.269"""
"""OA971933""","""B.1.1.269"""
"""OA994440""","""B.1.1.269"""
"""ON275771""","""B.1.1.269"""
"""ON276075""","""B.1.1.269"""
"""ON283622""","""B.1.1.269"""
"""ON275717""","""B.1.1.269"""
"""OU009205""","""B.1.1.269"""
"""ON299162""","""B.1.1.269"""
"""OA968612""","""B.1.1.269"""
"""ON275284""","""B.1.1.269"""
"""OA969740""","""B.1.1.269"""
"""ON302208""","""B.1.1.269"""
"""ON275300""","""B.1.1.269"""
"""ON275366""","""B.1.1.269"""
"""ON285431""","""B.1.1.269"""
"""OA969185""","""B.1.1.269"""
"""ON275402""","""B.1.1.269"""
"""ON282815""","""B.1.1.269"""
"""ON302342""","""B.1.1.269"""
"""ON287578""","""B.1.1.269"""
"""OU000192""","""B.1.1.269"""
"""OA968220""","""B.1.1.269"""
"""LR882850""","""B.1.1.269"""
"""OA994782""","""B.1.1.269"""
"""OA972774""","""B.1.1.269"""
"""ON284475""","""B.1.1.269"""
"""ON275287""","""B.1.1.269"""
"""ON278012""","""B.1.1.269"""
"""ON276080""","""B.1.1.269"""
"""ON278045""","""B.1.1.269"""
"""ON283496""","""B.1.1.269"""
"""ON298359""","""B.1.1.269"""
"""ON284395""","""B.1.1.269"""
"""ON276077""","""B.1.1.269"""
"""ON278004""","""B.1.1.269"""
"""ON275376""","""B.1.1.269"""
"""OA972304""","""B.1.1.269"""
"""ON275346""","""B.1.1.269"""
"""ON287563""","""B.1.1.269"""
"""ON282554""","""B.1.1.269"""
"""OE997037""","""B.1.1.269"""
"""ON276078""","""B.1.1.269"""
"""ON298559""","""B.1.1.269"""
"""ON282445""","""B.1.1.269"""
"""ON272367""","""B.1.1.269"""
"""ON287577""","""B.1.1.269"""
"""OU080543""","""B.1.1.385"""
"""OU369762""","""B.1.1.385"""
"""OU077010""","""B.1.1.385"""
"""OU369822""","""B.1.1.385"""
"""OU368158""","""B.1.1.385"""
"""OU369867""","""B.1.1.385"""
"""OU369972""","""B.1.1.385"""
"""OU370062""","""B.1.1.385"""
"""OU369987""","""B.1.1.385"""
"""OU218417""","""B.1.1.385"""
"""OU082338""","""B.1.1.385"""
"""OU080454""","""B.1.1.385"""
"""OU081973""","""B.1.1.385"""
"""OU369688""","""B.1.1.385"""
"""OU080215""","""B.1.1.385"""
"""OU370003""","""B.1.1.385"""
"""OX020896""","""B.1.1.385"""
"""OU084348""","""B.1.1.385"""
"""OU365618""","""B.1.1.385"""
"""OU088984""","""B.1.1.385"""
"""OU369858""","""B.1.1.385"""
"""OU368164""","""B.1.1.385"""
"""OU366760""","""B.1.1.385"""
"""OU369881""","""B.1.1.385"""
"""OU367993""","""B.1.1.385"""
"""OU368099""","""B.1.1.385"""
"""OU089150""","""B.1.1.385"""
"""OD999735""","""B.1.1.385"""
"""OU080555""","""B.1.1.385"""
"""OU370052""","""B.1.1.385"""
"""OU368389""","""B.1.1.385"""
"""OU369967""","""B.1.1.385"""
"""OU080507""","""B.1.1.385"""
"""OU365915""","""B.1.1.385"""
"""OU072585""","""B.1.1.385"""
"""OU369953""","""B.1.1.385"""
"""OU079249""","""B.1.1.385"""
"""OD999846""","""B.1.1.385"""
"""OU368128""","""B.1.1.385"""
"""OU080768""","""B.1.1.385"""
"""OU369912""","""B.1.1.385"""
"""OU365793""","""B.1.1.385"""
"""OU370063""","""B.1.1.385"""
"""OU368231""","""B.1.1.385"""
"""OU367114""","""B.1.1.385"""
"""OU084409""","""B.1.1.385"""
"""OU369923""","""B.1.1.385"""
"""OU089147""","""B.1.1.385"""
"""OX020419""","""B.1.1.385"""
"""OU080797""","""B.1.1.385"""
"""OA977237""","""B.1.1.365"""
"""OA977372""","""B.1.1.365"""
"""OA981061""","""B.1.1.365"""
"""OA979169""","""B.1.1.365"""
"""OA970421""","""B.1.1.365"""
"""OA977359""","""B.1.1.365"""
"""OA980823""","""B.1.1.365"""
"""OA975864""","""B.1.1.365"""
"""OA980278""","""B.1.1.365"""
"""OA979634""","""B.1.1.365"""
"""OA979543""","""B.1.1.365"""
"""OA977690""","""B.1.1.365"""
"""OA975918""","""B.1.1.365"""
"""OA979739""","""B.1.1.365"""
"""OA981175""","""B.1.1.365"""
"""OA973773""","""B.1.1.365"""
"""OA978978""","""B.1.1.365"""
"""OA977235""","""B.1.1.365"""
"""OA973751""","""B.1.1.365"""
"""OA979527""","""B.1.1.365"""
"""OA979633""","""B.1.1.365"""
"""OA968819""","""B.1.1.365"""
"""OA969200""","""B.1.1.365"""
"""OA979054""","""B.1.1.365"""
"""OA978962""","""B.1.1.365"""
"""OA980990""","""B.1.1.365"""
"""OA979230""","""B.1.1.365"""
"""OA976777""","""B.1.1.365"""
"""OA978128""","""B.1.1.365"""
"""OA977615""","""B.1.1.365"""
"""OA978890""","""B.1.1.365"""
"""OA979734""","""B.1.1.365"""
"""OA975637""","""B.1.1.365"""
"""OA979482""","""B.1.1.365"""
"""OA974816""","""B.1.1.365"""
"""OA976102""","""B.1.1.365"""
"""OA979474""","""B.1.1.365"""
"""OA979746""","""B.1.1.365"""
"""OA977699""","""B.1.1.365"""
"""OA975624""","""B.1.1.365"""
"""OA981157""","""B.1.1.365"""
"""OA977626""","""B.1.1.365"""
"""OA977059""","""B.1.1.365"""
"""OA977815""","""B.1.1.365"""
"""OA980113""","""B.1.1.365"""
"""OA978679""","""B.1.1.365"""
"""OA968499""","""B.1.1.365"""
"""OA978486""","""B.1.1.365"""
"""OA976113""","""B.1.1.365"""
"""OA979744""","""B.1.1.365"""
"""MW925584""","""B.1.1.304"""
"""MW893862""","""B.1.1.304"""
"""MZ506598""","""B.1.1.304"""
"""MW882572""","""B.1.1.304"""
"""MW280465""","""B.1.1.304"""
"""MZ490429""","""B.1.1.304"""
"""MW687345""","""B.1.1.304"""
"""MT890295""","""B.1.1.304"""
"""OK659690""","""B.1.1.304"""
"""MW561241""","""B.1.1.304"""
"""OK659130""","""B.1.1.304"""
"""OL381399""","""B.1.1.304"""
"""MW579012""","""B.1.1.304"""
"""MW454673""","""B.1.1.304"""
"""MW486315""","""B.1.1.304"""
"""OM485009""","""B.1.1.304"""
"""MT937820""","""B.1.1.304"""
"""MW540172""","""B.1.1.304"""
"""MT997208""","""B.1.1.304"""
"""OK372259""","""B.1.1.304"""
"""MZ490430""","""B.1.1.304"""
"""MW067789""","""B.1.1.304"""
"""MW990316""","""B.1.1.304"""
"""OM485198""","""B.1.1.304"""
"""MW816565""","""B.1.1.304"""
"""MW067788""","""B.1.1.304"""
"""MW592619""","""B.1.1.304"""
"""MW669351""","""B.1.1.304"""
"""MZ490431""","""B.1.1.304"""
"""OK659325""","""B.1.1.304"""
"""OK659146""","""B.1.1.304"""
"""MW276357""","""B.1.1.304"""
"""OL381853""","""B.1.1.304"""
"""OK425346""","""B.1.1.304"""
"""MW495189""","""B.1.1.304"""
"""MZ497208""","""B.1.1.304"""
"""MW668616""","""B.1.1.304"""
"""MW989956""","""B.1.1.304"""
"""OL817065""","""B.1.1.304"""
"""MZ915762""","""B.1.1.304"""
"""MT997207""","""B.1.1.304"""
"""MW974563""","""B.1.1.304"""
"""MW454511""","""B.1.1.304"""
"""MW944631""","""B.1.1.304"""
"""MW673124""","""B.1.1.304"""
"""MW634843""","""B.1.1.304"""
"""MZ916064""","""B.1.1.304"""
"""MZ911603""","""B.1.1.304"""
"""MT952675""","""B.1.1.304"""
"""OM485017""","""B.1.1.304"""
"""OA996788""","""B.1.36.29"""
"""OU088462""","""B.1.36.29"""
"""OK294729""","""B.1.36.29"""
"""OK220662""","""B.1.36.29"""
"""OM073865""","""B.1.36.29"""
"""OU255889""","""B.1.36.29"""
"""OU195271""","""B.1.36.29"""
"""OK439617""","""B.1.36.29"""
"""OM073936""","""B.1.36.29"""
"""OM073842""","""B.1.36.29"""
"""OM073894""","""B.1.36.29"""
"""OM073959""","""B.1.36.29"""
"""OB985400""","""B.1.36.29"""
"""OU253689""","""B.1.36.29"""
"""OU232493""","""B.1.36.29"""
"""OM073944""","""B.1.36.29"""
"""OU057873""","""B.1.36.29"""
"""OK221314""","""B.1.36.29"""
"""OU143257""","""B.1.36.29"""
"""OL321531""","""B.1.36.29"""
"""OM073883""","""B.1.36.29"""
"""OM073860""","""B.1.36.29"""
"""OK220531""","""B.1.36.29"""
"""OU067597""","""B.1.36.29"""
"""OM073950""","""B.1.36.29"""
"""OM073881""","""B.1.36.29"""
"""OM073908""","""B.1.36.29"""
"""OA974107""","""B.1.36.29"""
"""MW181741""","""B.1.36.29"""
"""OU087948""","""B.1.36.29"""
"""ON282349""","""B.1.36.29"""
"""OU252061""","""B.1.36.29"""
"""OU089306""","""B.1.36.29"""
"""OK220091""","""B.1.36.29"""
"""OD948630""","""B.1.36.29"""
"""OK218153""","""B.1.36.29"""
"""OU258236""","""B.1.36.29"""
"""OL321351""","""B.1.36.29"""
"""OK432241""","""B.1.36.29"""
"""OM073872""","""B.1.36.29"""
"""OL321529""","""B.1.36.29"""
"""MW967981""","""B.1.36.29"""
"""OL321530""","""B.1.36.29"""
"""OM252672""","""B.1.36.29"""
"""OL321269""","""B.1.36.29"""
"""OL321444""","""B.1.36.29"""
"""OK462945""","""B.1.36.29"""
"""OM073911""","""B.1.36.29"""
"""OL321352""","""B.1.36.29"""
"""OK291989""","""B.1.36.29"""
"""OA991640""","""B.1.177.55"""
"""OA995724""","""B.1.177.55"""
"""OC998392""","""B.1.177.55"""
"""OB989694""","""B.1.177.55"""
"""OB988626""","""B.1.177.55"""
"""OD948890""","""B.1.177.55"""
"""OA995429""","""B.1.177.55"""
"""OD949644""","""B.1.177.55"""
"""OD903503""","""B.1.177.55"""
"""OD898318""","""B.1.177.55"""
"""OC998097""","""B.1.177.55"""
"""OB984115""","""B.1.177.55"""
"""OC999782""","""B.1.177.55"""
"""OB996805""","""B.1.177.55"""
"""OC999385""","""B.1.177.55"""
"""OD917365""","""B.1.177.55"""
"""OC999446""","""B.1.177.55"""
"""OB996830""","""B.1.177.55"""
"""OD971680""","""B.1.177.55"""
"""OU037602""","""B.1.177.55"""
"""OD903169""","""B.1.177.55"""
"""OB990846""","""B.1.177.55"""
"""OB986280""","""B.1.177.55"""
"""OC998047""","""B.1.177.55"""
"""OB986505""","""B.1.177.55"""
"""OB996814""","""B.1.177.55"""
"""OU797218""","""B.1.177.55"""
"""OB989292""","""B.1.177.55"""
"""OB983281""","""B.1.177.55"""
"""OC998412""","""B.1.177.55"""
"""OC997804""","""B.1.177.55"""
"""OD907494""","""B.1.177.55"""
"""OA993219""","""B.1.177.55"""
"""OD899347""","""B.1.177.55"""
"""OD970389""","""B.1.177.55"""
"""OD898231""","""B.1.177.55"""
"""OB983830""","""B.1.177.55"""
"""OB988382""","""B.1.177.55"""
"""OB988147""","""B.1.177.55"""
"""OB996620""","""B.1.177.55"""
"""OB991930""","""B.1.177.55"""
"""OA989709""","""B.1.177.55"""
"""OC996121""","""B.1.177.55"""
"""OA994060""","""B.1.177.55"""
"""OA995513""","""B.1.177.55"""
"""OU807617""","""B.1.177.55"""
"""OU188982""","""B.1.177.55"""
"""OD910055""","""B.1.177.55"""
"""OB997320""","""B.1.177.55"""
"""OU806524""","""B.1.177.55"""
"""OB996252""","""B.1.177.54"""
"""OA996239""","""B.1.177.54"""
"""OB984140""","""B.1.177.54"""
"""OC996069""","""B.1.177.54"""
"""OC997497""","""B.1.177.54"""
"""OB983947""","""B.1.177.54"""
"""OD899129""","""B.1.177.54"""
"""OD898799""","""B.1.177.54"""
"""OA992363""","""B.1.177.54"""
"""OU811405""","""B.1.177.54"""
"""OB997590""","""B.1.177.54"""
"""OD908913""","""B.1.177.54"""
"""OD902719""","""B.1.177.54"""
"""OD948233""","""B.1.177.54"""
"""OB986834""","""B.1.177.54"""
"""OB995966""","""B.1.177.54"""
"""OD917360""","""B.1.177.54"""
"""OD944226""","""B.1.177.54"""
"""OD923311""","""B.1.177.54"""
"""OD960720""","""B.1.177.54"""
"""OA990464""","""B.1.177.54"""
"""OA995071""","""B.1.177.54"""
"""OB987234""","""B.1.177.54"""
"""OU811559""","""B.1.177.54"""
"""OD899270""","""B.1.177.54"""
"""OC998586""","""B.1.177.54"""
"""OD907597""","""B.1.177.54"""
"""OD898403""","""B.1.177.54"""
"""OC998564""","""B.1.177.54"""
"""OC998580""","""B.1.177.54"""
"""OD907410""","""B.1.177.54"""
"""OC997158""","""B.1.177.54"""
"""OD912456""","""B.1.177.54"""
"""OB994926""","""B.1.177.54"""
"""OB991025""","""B.1.177.54"""
"""OD908780""","""B.1.177.54"""
"""OD920385""","""B.1.177.54"""
"""OD929326""","""B.1.177.54"""
"""OD943963""","""B.1.177.54"""
"""OD932339""","""B.1.177.54"""
"""OA997450""","""B.1.177.54"""
"""OB981840""","""B.1.177.54"""
"""OB996737""","""B.1.177.54"""
"""OD905552""","""B.1.177.54"""
"""OD975213""","""B.1.177.54"""
"""OC997348""","""B.1.177.54"""
"""OA991390""","""B.1.177.54"""
"""OB996818""","""B.1.177.54"""
"""OD900309""","""B.1.177.54"""
"""OD979079""","""B.1.177.54"""
"""OA998335""","""W.3"""
"""OB982043""","""W.3"""
"""OB989311""","""W.3"""
"""OB986852""","""W.3"""
"""OU007666""","""W.3"""
"""OB997687""","""W.3"""
"""OD903317""","""W.3"""
"""OB984297""","""W.3"""
"""OB994837""","""W.3"""
"""OB991318""","""W.3"""
"""OC996863""","""W.3"""
"""OD901226""","""W.3"""
"""OB989914""","""W.3"""
"""OD977451""","""W.3"""
"""OD909263""","""W.3"""
"""OB996934""","""W.3"""
"""OC997175""","""W.3"""
"""OU534100""","""W.3"""
"""OU533829""","""W.3"""
"""OC996770""","""W.3"""
"""OA995672""","""W.3"""
"""OA991606""","""W.3"""
"""OA984078""","""W.3"""
"""OD909234""","""W.3"""
"""OA992320""","""W.3"""
"""OB994241""","""W.3"""
"""OB987668""","""W.3"""
"""OU798858""","""W.3"""
"""OD953499""","""W.3"""
"""OD903303""","""W.3"""
"""OA983381""","""W.3"""
"""OU804191""","""W.3"""
"""OD921329""","""W.3"""
"""OB993525""","""W.3"""
"""OD968341""","""W.3"""
"""OB994473""","""W.3"""
"""OD925791""","""W.3"""
"""OD927225""","""W.3"""
"""OD918635""","""W.3"""
"""OD933686""","""W.3"""
"""OA998568""","""W.3"""
"""OB996772""","""W.3"""
"""OA998031""","""W.3"""
"""OB997376""","""W.3"""
"""OD909967""","""W.3"""
"""OA995883""","""W.3"""
"""OA983336""","""W.3"""
"""OB995492""","""W.3"""
"""OD908179""","""W.3"""
"""OB993815""","""W.3"""
"""MZ861328""","""AY.3"""
"""OL596503""","""AY.3"""
"""OK630523""","""AY.3"""
"""MZ886954""","""AY.3"""
"""OK359706""","""AY.3"""
"""OM162192""","""AY.3"""
"""OK080741""","""AY.3"""
"""OL920880""","""AY.3"""
"""OL500740""","""AY.3"""
"""OL758191""","""AY.3"""
"""OL731826""","""AY.3"""
"""OK415904""","""AY.3"""
"""OM053871""","""AY.3"""
"""OK017512""","""AY.3"""
"""OK027089""","""AY.3"""
"""OK269262""","""AY.3"""
"""OK295944""","""AY.3"""
"""OK149366""","""AY.3"""
"""MZ591716""","""AY.3"""
"""OK341642""","""AY.3"""
"""OL475729""","""AY.3"""
"""OK619286""","""AY.3"""
"""OK025791""","""AY.3"""
"""OK240962""","""AY.3"""
"""OL968547""","""AY.3"""
"""OL380208""","""AY.3"""
"""MZ704005""","""AY.3"""
"""OK433019""","""AY.3"""
"""OL492934""","""AY.3"""
"""OK478390""","""AY.3"""
"""OL460573""","""AY.3"""
"""OK645899""","""AY.3"""
"""OL414098""","""AY.3"""
"""OL903404""","""AY.3"""
"""OK476779""","""AY.3"""
"""OL915405""","""AY.3"""
"""OL990797""","""AY.3"""
"""OL990758""","""AY.3"""
"""OM036659""","""AY.3"""
"""MZ837352""","""AY.3"""
"""OK362467""","""AY.3"""
"""OK517137""","""AY.3"""
"""OK577761""","""AY.3"""
"""OM288413""","""AY.3"""
"""ON327723""","""AY.3"""
"""OK629142""","""AY.3"""
"""OV312293""","""AY.3"""
"""OM923011""","""AY.3"""
"""OK449960""","""AY.3"""
"""OK607290""","""AY.3"""
"""OM439196""","""BA.1.1.18"""
"""OM516484""","""BA.1.1.18"""
"""ON076083""","""BA.1.1.18"""
"""ON613432""","""BA.1.1.18"""
"""OM718349""","""BA.1.1.18"""
"""ON358564""","""BA.1.1.18"""
"""OM859508""","""BA.1.1.18"""
"""OM816240""","""BA.1.1.18"""
"""OM064963""","""BA.1.1.18"""
"""OM481756""","""BA.1.1.18"""
"""OP180335""","""BA.1.1.18"""
"""OM886949""","""BA.1.1.18"""
"""OM859747""","""BA.1.1.18"""
"""OM834400""","""BA.1.1.18"""
"""ON811156""","""BA.1.1.18"""
"""OM392540""","""BA.1.1.18"""
"""OM806043""","""BA.1.1.18"""
"""OM683597""","""BA.1.1.18"""
"""OM939838""","""BA.1.1.18"""
"""OM369549""","""BA.1.1.18"""
"""ON018030""","""BA.1.1.18"""
"""ON066605""","""BA.1.1.18"""
"""OM259789""","""BA.1.1.18"""
"""ON199380""","""BA.1.1.18"""
"""OM995071""","""BA.1.1.18"""
"""ON388505""","""BA.1.1.18"""
"""OW028789""","""BA.1.1.18"""
"""ON355760""","""BA.1.1.18"""
"""OM337294""","""BA.1.1.18"""
"""OM640982""","""BA.1.1.18"""
"""OM895466""","""BA.1.1.18"""
"""OM099514""","""BA.1.1.18"""
"""OM290296""","""BA.1.1.18"""
"""OM822550""","""BA.1.1.18"""
"""OM194741""","""BA.1.1.18"""
"""OM241735""","""BA.1.1.18"""
"""OP003014""","""BA.1.1.18"""
"""ON069051""","""BA.1.1.18"""
"""ON032174""","""BA.1.1.18"""
"""OM476751""","""BA.1.1.18"""
"""OM417485""","""BA.1.1.18"""
"""ON327302""","""BA.1.1.18"""
"""ON222045""","""BA.1.1.18"""
"""OM932074""","""BA.1.1.18"""
"""OM900414""","""BA.1.1.18"""
"""OM318032""","""BA.1.1.18"""
"""OM347167""","""BA.1.1.18"""
"""OM535756""","""BA.1.1.18"""
"""OM290111""","""BA.1.1.18"""
"""OV978991""","""BA.1.1.18"""
"""OX197551""","""BA.2.9.1"""
"""OX167687""","""BA.2.9.1"""
"""OX195753""","""BA.2.9.1"""
"""OW607406""","""BA.2.9.1"""
"""OX199769""","""BA.2.9.1"""
"""OX150190""","""BA.2.9.1"""
"""OX201041""","""BA.2.9.1"""
"""OX201404""","""BA.2.9.1"""
"""OW242862""","""BA.2.9.1"""
"""OX197015""","""BA.2.9.1"""
"""OX187207""","""BA.2.9.1"""
"""OX186400""","""BA.2.9.1"""
"""OX194162""","""BA.2.9.1"""
"""OW681905""","""BA.2.9.1"""
"""OX185658""","""BA.2.9.1"""
"""OX176057""","""BA.2.9.1"""
"""OX063129""","""BA.2.9.1"""
"""OW847610""","""BA.2.9.1"""
"""OX213051""","""BA.2.9.1"""
"""OX207457""","""BA.2.9.1"""
"""OX195082""","""BA.2.9.1"""
"""OW261523""","""BA.2.9.1"""
"""OX269495""","""BA.2.9.1"""
"""OW427104""","""BA.2.9.1"""
"""OW417507""","""BA.2.9.1"""
"""OX184859""","""BA.2.9.1"""
"""OW457338""","""BA.2.9.1"""
"""OX169620""","""BA.2.9.1"""
"""OX204285""","""BA.2.9.1"""
"""OW214630""","""BA.2.9.1"""
"""OX269145""","""BA.2.9.1"""
"""OX251045""","""BA.2.9.1"""
"""OW829273""","""BA.2.9.1"""
"""OW359150""","""BA.2.9.1"""
"""OX204055""","""BA.2.9.1"""
"""OW627430""","""BA.2.9.1"""
"""OX183996""","""BA.2.9.1"""
"""OX198726""","""BA.2.9.1"""
"""OX182071""","""BA.2.9.1"""
"""OX195300""","""BA.2.9.1"""
"""OX184140""","""BA.2.9.1"""
"""OX184680""","""BA.2.9.1"""
"""OX159450""","""BA.2.9.1"""
"""OX036455""","""BA.2.9.1"""
"""OX254793""","""BA.2.9.1"""
"""OW974305""","""BA.2.9.1"""
"""OX194573""","""BA.2.9.1"""
"""OX210202""","""BA.2.9.1"""
"""OX164149""","""BA.2.9.1"""
"""OW284030""","""BA.2.9.1"""
"""OU585133""","""AY.98"""
"""OU313664""","""AY.98"""
"""OV079538""","""AY.98"""
"""OU758471""","""AY.98"""
"""OU609783""","""AY.98"""
"""OV457072""","""AY.98"""
"""OU527876""","""AY.98"""
"""OW649855""","""AY.98"""
"""OU374077""","""AY.98"""
"""OV147030""","""AY.98"""
"""OU773902""","""AY.98"""
"""OU883486""","""AY.98"""
"""OV609694""","""AY.98"""
"""OU334748""","""AY.98"""
"""OV139518""","""AY.98"""
"""OW667843""","""AY.98"""
"""OV302671""","""AY.98"""
"""OW096093""","""AY.98"""
"""OV201810""","""AY.98"""
"""ON434107""","""AY.98"""
"""OV096724""","""AY.98"""
"""OU796243""","""AY.98"""
"""OV336158""","""AY.98"""
"""OV076969""","""AY.98"""
"""OV259246""","""AY.98"""
"""OV443298""","""AY.98"""
"""OV443902""","""AY.98"""
"""OU951088""","""AY.98"""
"""OU689305""","""AY.98"""
"""OV646381""","""AY.98"""
"""OV169401""","""AY.98"""
"""OV463203""","""AY.98"""
"""OV271945""","""AY.98"""
"""OU867407""","""AY.98"""
"""OV425497""","""AY.98"""
"""OU635597""","""AY.98"""
"""OU510531""","""AY.98"""
"""OV215061""","""AY.98"""
"""OU731474""","""AY.98"""
"""OU774047""","""AY.98"""
"""OV253703""","""AY.98"""
"""OV474407""","""AY.98"""
"""OU901611""","""AY.98"""
"""OU534108""","""AY.98"""
"""OU743935""","""AY.98"""
"""OU829901""","""AY.98"""
"""OU859110""","""AY.98"""
"""OU488322""","""AY.98"""
"""OV066312""","""AY.98"""
"""OU519608""","""AY.98"""
"""MW190334""","""B.1.336"""
"""MW700837""","""B.1.336"""
"""MZ842849""","""B.1.336"""
"""MW173169""","""B.1.336"""
"""OK659361""","""B.1.336"""
"""MW696360""","""B.1.336"""
"""MW223126""","""B.1.336"""
"""MZ622263""","""B.1.336"""
"""MW173159""","""B.1.336"""
"""MZ842823""","""B.1.336"""
"""MT795873""","""B.1.336"""
"""MW276320""","""B.1.336"""
"""ON326441""","""B.1.336"""
"""MT627409""","""B.1.336"""
"""MT628091""","""B.1.336"""
"""MW973385""","""B.1.336"""
"""ON982576""","""B.1.336"""
"""ON876596""","""B.1.336"""
"""ON876557""","""B.1.336"""
"""ON876515""","""B.1.336"""
"""MW724751""","""B.1.336"""
"""MW593534""","""B.1.336"""
"""MT628168""","""B.1.336"""
"""MW700841""","""B.1.336"""
"""MT750363""","""B.1.336"""
"""MW190217""","""B.1.336"""
"""MZ842696""","""B.1.336"""
"""OK548524""","""B.1.336"""
"""MZ622694""","""B.1.336"""
"""OL365572""","""B.1.336"""
"""MW389591""","""B.1.336"""
"""MW190156""","""B.1.336"""
"""MW420404""","""B.1.336"""
"""MW173170""","""B.1.336"""
"""OK548543""","""B.1.336"""
"""MT786800""","""B.1.336"""
"""ON876586""","""B.1.336"""
"""OL365437""","""B.1.336"""
"""MW972895""","""B.1.336"""
"""MW114984""","""B.1.336"""
"""MT628161""","""B.1.336"""
"""OK659743""","""B.1.336"""
"""MW564914""","""B.1.336"""
"""MZ246449""","""B.1.336"""
"""MW134314""","""B.1.336"""
"""MW922989""","""B.1.336"""
"""ON982559""","""B.1.336"""
"""MW210949""","""B.1.336"""
"""OK466002""","""B.1.336"""
"""MZ413542""","""B.1.336"""
"""MT834249""","""B.1.1.26"""
"""MT834050""","""B.1.1.26"""
